season,week,game_id,bet_type,bet_line,pick,price,edge_pts,p_raw,won,p_cal,p_in,p_cal_season
2019,12,2019_12_BAL_LA,spread,3.5,LA,-110,-0.4999937893451607,0.4857552665985489,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_BAL_LA,spread,3.5,BAL,-110,6.500006278851135,0.6787786318028666,1,0.603960396039604,0.603960396039604,0.603960396039604
2019,12,2019_12_BAL_LA,spread,-3.5,LA,-110,7.499993789345161,0.7039218322249656,0,0.603960396039604,0.603960396039604,0.603960396039604
2019,12,2019_12_BAL_LA,spread,-3.5,LA,-110,0.499993721148865,0.5142447314593768,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_CAR_NO,spread,-10.0,NO,-110,-0.4999937893451598,0.4857552665985489,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_CAR_NO,spread,-10.0,NO,-110,-20.499993721148865,0.0715580106461488,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_DAL_NE,spread,-5.5,NE,-110,-0.4999937893451607,0.4857552665985489,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_DAL_NE,spread,-5.5,NE,-110,-11.499993721148863,0.2057012250190669,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_DAL_NE,spread,5.5,DAL,-110,-10.500006210654838,0.226627218786844,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_DAL_NE,spread,5.5,NE,-110,0.499993721148865,0.5142447314593768,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_DEN_BUF,spread,3.5,BUF,-110,0.499993721148865,0.5142447314593768,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_DEN_BUF,spread,3.5,DEN,-110,-6.500006210654839,0.3212213699418874,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_DEN_BUF,spread,-3.5,BUF,-110,-7.499993721148865,0.296078169458576,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_DEN_BUF,spread,-3.5,BUF,-110,-0.4999937893451607,0.4857552665985489,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_DET_WAS,spread,4.0,WAS,-110,-0.4999937893451607,0.4857552665985489,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_DET_WAS,spread,4.0,DET,-110,7.500006278851135,0.7039221405496158,1,0.603960396039604,0.603960396039604,0.603960396039604
2019,12,2019_12_DET_WAS,spread,-4.0,WAS,-110,8.499993789345162,0.7281217975236679,1,0.6256983240223464,0.6256983240223464,0.6256983240223464
2019,12,2019_12_DET_WAS,spread,-4.0,WAS,-110,0.499993721148865,0.5142447314593768,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_GB_SF,spread,3.0,GB,-110,-5.500006210654839,0.3472123345812801,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_GB_SF,spread,3.0,SF,-110,0.499993721148865,0.5142447314593768,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_IND_HOU,spread,-3.5,HOU,-110,-7.499993721148865,0.296078169458576,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_IND_HOU,spread,-3.5,HOU,-110,-0.4999937893451607,0.4857552665985489,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_JAX_TEN,spread,-4.5,TEN,-110,-0.4999937893451607,0.4857552665985489,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_JAX_TEN,spread,-4.5,TEN,-110,-9.499993721148863,0.2487048677563575,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_JAX_TEN,spread,4.5,JAX,-110,-8.500006210654838,0.2718779080991987,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_JAX_TEN,spread,4.5,TEN,-110,0.499993721148865,0.5142447314593768,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_MIA_CLE,spread,-11.0,CLE,-110,-22.499993721148865,0.0540115660662013,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_MIA_CLE,spread,-11.0,CLE,-110,-0.4999937893451598,0.4857552665985489,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_NYG_CHI,spread,6.0,CHI,-110,0.499993721148865,0.5142447314593768,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_NYG_CHI,spread,6.0,NYG,-110,-11.500006210654838,0.2057009710339326,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_NYG_CHI,spread,-6.0,CHI,-110,-12.499993721148863,0.1859669603500879,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_NYG_CHI,spread,-6.0,CHI,-110,-0.4999937893451607,0.4857552665985489,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_OAK_NYJ,spread,-3.5,NYJ,-110,0.499993721148865,0.5142447314593768,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_OAK_NYJ,spread,-3.5,NYJ,-110,7.499993789345161,0.7039218322249656,1,0.603960396039604,0.603960396039604,0.603960396039604
2019,12,2019_12_OAK_NYJ,spread,3.5,OAK,-110,6.500006278851135,0.6787786318028666,0,0.603960396039604,0.603960396039604,0.603960396039604
2019,12,2019_12_OAK_NYJ,spread,3.5,NYJ,-110,-0.4999937893451607,0.4857552665985489,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_PIT_CIN,spread,-5.5,CIN,-110,0.499993721148865,0.5142447314593768,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_PIT_CIN,spread,-5.5,CIN,-110,11.499993789345162,0.7942987763677656,0,0.6256983240223464,0.6256983240223464,0.6256983240223464
2019,12,2019_12_PIT_CIN,spread,5.5,PIT,-110,10.500006278851137,0.7733727826800454,1,0.6256983240223464,0.6256983240223464,0.6256983240223464
2019,12,2019_12_PIT_CIN,spread,5.5,CIN,-110,-0.4999937893451607,0.4857552665985489,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_SEA_PHI,spread,-1.0,PHI,-110,0.499993721148865,0.5142447314593768,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_SEA_PHI,spread,-1.0,PHI,-110,2.4999937893451607,0.5708627105475483,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_SEA_PHI,spread,1.0,SEA,-110,1.500006278851135,0.5426623540232596,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_SEA_PHI,spread,1.0,PHI,-110,-0.4999937893451605,0.4857552665985489,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_TB_ATL,spread,-3.5,ATL,-110,-7.499993721148865,0.296078169458576,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,12,2019_12_TB_ATL,spread,-3.5,ATL,-110,-0.4999937893451607,0.4857552665985489,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,13,2019_13_BUF_DAL,spread,6.5,BUF,-110,-12.500006210654838,0.1859667214486079,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,13,2019_13_BUF_DAL,spread,6.5,DAL,-110,0.499993721148865,0.5142447314593768,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,13,2019_13_CLE_PIT,spread,-1.0,PIT,-110,2.4999937893451607,0.5708627105475483,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,13,2019_13_CLE_PIT,spread,-1.0,PIT,-110,0.499993721148865,0.5142447314593768,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,13,2019_13_LAC_DEN,spread,-4.5,DEN,-110,0.499993721148865,0.5142447314593768,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,13,2019_13_LAC_DEN,spread,-4.5,DEN,-110,9.499993789345162,0.7512951337873162,1,0.6256983240223464,0.6256983240223464,0.6256983240223464
2019,13,2019_13_NO_ATL,spread,-7.0,ATL,-110,0.499993721148865,0.5142447314593768,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,13,2019_13_NO_ATL,spread,-7.0,ATL,-110,14.499993789345162,0.8498321686510711,0,0.672,0.672,0.672
2019,13,2019_13_NYJ_CIN,spread,-2.5,CIN,-110,0.499993721148865,0.5142447314593768,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,13,2019_13_NYJ_CIN,spread,-2.5,CIN,-110,5.499993789345161,0.6527873377495179,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,13,2019_13_SF_BAL,spread,5.5,BAL,-110,0.499993721148865,0.5142447314593768,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,13,2019_13_SF_BAL,spread,5.5,SF,-110,-10.500006210654838,0.226627218786844,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,13,2019_13_TEN_IND,spread,-1.0,IND,-110,0.499993721148865,0.5142447314593768,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,13,2019_13_TEN_IND,spread,-1.0,IND,-110,2.4999937893451607,0.5708627105475483,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,13,2019_13_BUF_DAL,spread,-6.5,DAL,-110,-0.4999937893451607,0.4857552665985489,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,13,2019_13_BUF_DAL,spread,-6.5,DAL,-110,-13.499993721148863,0.1674514629451563,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,13,2019_13_CHI_DET,spread,5.5,DET,-110,-0.4999937893451607,0.4857552665985489,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,13,2019_13_CHI_DET,spread,5.5,CHI,-110,10.500006278851137,0.7733727826800454,1,0.6256983240223464,0.6256983240223464,0.6256983240223464
2019,13,2019_13_CHI_DET,spread,-5.5,DET,-110,11.499993789345162,0.7942987763677656,1,0.6256983240223464,0.6256983240223464,0.6256983240223464
2019,13,2019_13_CHI_DET,spread,-5.5,DET,-110,0.499993721148865,0.5142447314593768,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,13,2019_13_CLE_PIT,spread,1.0,PIT,-110,-0.4999937893451605,0.4857552665985489,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,13,2019_13_CLE_PIT,spread,1.0,CLE,-110,1.500006278851135,0.5426623540232596,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,13,2019_13_CLE_PIT,spread,-1.0,PIT,-110,2.4999937893451607,0.5708627105475483,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,13,2019_13_CLE_PIT,spread,-1.0,PIT,-110,0.499993721148865,0.5142447314593768,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,13,2019_13_GB_NYG,spread,-6.5,NYG,-110,13.499993789345162,0.8325485382756009,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
2019,13,2019_13_GB_NYG,spread,-6.5,NYG,-110,0.499993721148865,0.5142447314593768,0,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,13,2019_13_LAC_DEN,spread,-4.5,DEN,-110,0.499993721148865,0.5142447314593768,1,0.5655065395699401,0.5655065395699401,0.5655065395699401
2019,13,2019_13_LAC_DEN,spread,-4.5,DEN,-110,9.499993789345162,0.7512951337873162,1,0.6256983240223464,0.6256983240223464,0.6256983240223464
